#                                                                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Sp_2649552884_Ga0072392_105|Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma_7 -            151 PC_00171             PC_00171     322   1.2e-45  147.2  19.6   1   1     4e-47   1.5e-45  146.9  19.6     2   113    15   129    14   136 0.98 # 3613 # 4065 # -1 # ID=2_7;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.199
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_00303             PC_00303     346   1.1e-15   49.4   0.1   1   2   5.9e-17   1.1e-15   49.4   0.1     3   139     2   144     1   150 0.86 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_00303             PC_00303     346   1.1e-15   49.4   0.1   2   2      0.18       3.4   -1.5   0.2   230   244   187   202   162   229 0.53 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_4         -            343 PC_00303             PC_00303     346   0.00017   12.6   0.0   1   2   2.3e-05   0.00044   11.2   0.0    83   143    60   120    46   130 0.88 # 2508 # 3536 # -1 # ID=3_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_4         -            343 PC_00303             PC_00303     346   0.00017   12.6   0.0   2   2      0.28       5.2   -2.2   0.1   252   297   179   222   156   241 0.55 # 2508 # 3536 # -1 # ID=3_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_00486             PC_00486     416   1.1e-08   25.6   6.8   1   3   1.2e-05   0.00023   11.5   0.0     5    48     1    43     1    48 0.87 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_00486             PC_00486     416   1.1e-08   25.6   6.8   2   3   2.4e-07   4.6e-06   17.0   0.3    88   149    72   140    56   154 0.76 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_00486             PC_00486     416   1.1e-08   25.6   6.8   3   3     0.065       1.2   -0.8   0.5   208   246   185   222   164   227 0.70 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_4         -            343 PC_00486             PC_00486     416   1.4e-05   15.4   2.5   1   2   7.8e-06   0.00015   12.1   0.0    96   160    59   123    51   141 0.78 # 2508 # 3536 # -1 # ID=3_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_4         -            343 PC_00486             PC_00486     416   1.4e-05   15.4   2.5   2   2    0.0062      0.12    2.5   1.5   249   326   169   244   128   331 0.63 # 2508 # 3536 # -1 # ID=3_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_00557             PC_00557     275   4.2e-08   23.8   3.2   1   1   1.2e-08   4.6e-07   20.4   3.2   109   232    79   209     1   224 0.74 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_00574             PC_00574     248   8.3e-10   30.2   6.4   1   2   1.5e-10   5.5e-09   27.5   0.0     1   148     1   143     1   155 0.73 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_00574             PC_00574     248   8.3e-10   30.2   6.4   2   2    0.0043      0.16    3.0   5.0   196   242   161   205    97   211 0.51 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_00659             PC_00659     261   8.3e-06   16.4   0.0   1   1   3.3e-07   1.3e-05   15.8   0.0     3   138     2   143     1   152 0.75 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_00738             PC_00738     367   1.1e-07   22.7   3.6   1   2   5.3e-06    0.0002   11.9   0.1     3    44     2    42     1    87 0.83 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_00738             PC_00738     367   1.1e-07   22.7   3.6   2   2   5.8e-06   0.00022   11.7   1.2   132   169   114   151    63   200 0.86 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_4         -            343 PC_01073             PC_01073     351   6.5e-07   20.0   0.0   1   1   4.6e-08   8.8e-07   19.6   0.0   110   255    58   206    10   241 0.68 # 2508 # 3536 # -1 # ID=3_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_01073             PC_01073     351   9.9e-06   16.1   1.1   1   2   0.00015    0.0029    8.0   0.0     1    36     1    36     1    74 0.84 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_01073             PC_01073     351   9.9e-06   16.1   1.1   2   2   0.00033    0.0062    6.9   0.3   110   155    79   132    68   195 0.68 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_4         -            343 PC_01246             PC_01246     621   1.5e-13   41.1   0.0   1   1   9.7e-15   1.9e-13   40.8   0.0    49   261    20   225    11   276 0.78 # 2508 # 3536 # -1 # ID=3_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_01246             PC_01246     621   1.2e-06   18.3   0.8   1   1   7.7e-08   1.5e-06   18.0   0.8    92   159    80   156    68   216 0.74 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_4         -            343 PC_01351             PC_01351     473   1.2e-09   28.4   0.1   1   2   1.5e-10   2.9e-09   27.2   0.0   138   214    47   121    34   128 0.85 # 2508 # 3536 # -1 # ID=3_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493
